Treatment Pressure of Stage 1,Treatment Pressure of Stage 2,Treatment Volume of Stage 1,Treatment Volume of Stage 2,Fracture Spacing,NPV,Length of Fracture 1,Width of Fracture 1,Length of Fracture 2,Width of Fracture 2,Length of Fracture 3,Width of Fracture 3,Length of Fracture 4,Width of Fracture 4,Length of Fracture 5,Width of Fracture 5,Length of Fracture 6,Width of Fracture 6,Length of Fracture 7,Width of Fracture 7,Length of Fracture 8,Width of Fracture 8
28.652,22.2696,850.7,1166.05,17.37,373749,15.1407,0.0207468,14.5729,0.0150863,14.5729,0.0150863,15.1407,0.0207468,12,0,86.4079,0.0093253,55.8836,0.0044897,92.0267,0.00989
29.4384,23.2608,1958.1,1631.55,26.005,-451321,20.2079,0.0291858,19.5326,0.024703,19.5326,0.024703,20.2079,0.0291858,48.0455,0.0100406,56.9827,0.0113141,54.9157,0.0107461,61.0482,0.0136364
22.2328,23.8328,2385.1,925.6,25.515,-624007,117.733,0.0101996,102.145,0.0081419,102.145,0.0081419,117.733,0.0101996,30.9541,0.0116312,30.6344,0.0106377,30.6688,0.0105699,32.8906,0.0132231
23.056,24.348,3745.2,3644.4,50.81,-5430950,100.275,0.0154804,98.5401,0.0149112,98.5401,0.0149112,100.275,0.0154804,64.705,0.0199913,65.0693,0.0198665,65.2149,0.0199257,66.3131,0.0207247
23.9936,25.9912,3993.35,3905.15,51.55,-5569040,77.6732,0.0195775,76.442,0.0188746,76.442,0.0188746,77.6732,0.0195775,48.9589,0.0263409,49.189,0.0261774,49.2863,0.0262537,50.0056,0.0272715
25.4224,29.116,2886.65,3869.1,31.435,-1836550,47.9719,0.0226112,45.4773,0.0197098,45.4773,0.0197098,47.9719,0.0226112,36.4532,0.03355,36.5593,0.0322338,36.6581,0.0322928,38.4718,0.0370238
26.4728,25.5032,1208.4,2781.3,56.05,-5555530,21.532,0.0222451,21.4397,0.0218117,21.4397,0.0218117,21.532,0.0222451,40.5784,0.0233682,40.6015,0.0231171,40.6319,0.023147,41.0369,0.0238296
27.28,26.8544,1991.35,1811.1,49.585,-3796860,26.4011,0.027406,26.1659,0.0264822,26.1659,0.0264822,26.4011,0.027406,25.158,0.0242237,25.339,0.024408,25.3674,0.0244695,25.5918,0.0253193
28.108,26.3528,3418.65,2905.55,14.185,-609469,50.3587,0.0316918,34.6467,0.0133405,34.6467,0.0133405,50.3587,0.0316918,24.5794,0.0026107,59.4433,0.0190069,44.2568,0.0097042,79.5719,0.0277337
29.2056,28.2304,3096.65,822,47.91,-3415690,30.034,0.0370761,29.6852,0.0355909,29.6852,0.0355909,30.034,0.0370761,12,0.0204931,12,0.0211375,12,0.0212151,12,0.0215299
29.7984,22.0608,1242.7,862.95,22.315,161897,15.7747,0.0259129,15.3602,0.0213779,15.3602,0.0213779,15.7747,0.0259129,12,1.71E-05,67.4699,0.0081241,58.291,0.005728,69.9108,0.0083724
22.4568,23.3584,1168.5,1519.2,11.48,279783,82.3198,0.0107298,36.4335,0.0023239,36.4335,0.0023239,82.3198,0.0107298,59.3397,0.0200284,38.3567,0.0038855,32.2346,0.0029898,68.5419,0.0143443
23.6848,27.7416,3811.7,3198.15,52.41,-5458210,83.0695,0.0182614,81.7972,0.0176368,81.7972,0.0176368,83.0695,0.0182614,31.073,0.0306773,31.0871,0.0303559,31.125,0.0304285,31.4293,0.031442
24.6696,26.876,1916.45,1494.7,12.26,149316,61.3359,0.0192511,34.1994,0.0055679,34.1994,0.0055679,61.3359,0.0192511,32.6602,0.0227893,26.2835,0.0088627,25.1041,0.0072583,36.7024,0.0242245
25.5656,22.0112,1844.7,3658.05,57.035,-6549810,29.2013,0.0214835,29.0074,0.0209762,29.0074,0.0209762,29.2013,0.0214835,151.924,0.0103259,152.995,0.0102396,153.626,0.0102951,154.744,0.010505
26.5424,23.7776,629.5,3125.7,12.17,-41048.5,19.9267,0.016757,17.2231,0.0071364,17.2231,0.0071364,19.9267,0.016757,12,0,127.139,0.0168233,39.0116,0.0025414,142.101,0.0178281
27.3184,24.588,633.35,808.7,28.355,-34953.7,12,0.0181151,12,0.0168986,12,0.0168986,12,0.0181151,22.2357,0.0125747,22.3369,0.0122859,22.3543,0.0122751,23.1562,0.014249
27.896,29.4696,1702.25,660.65,21,200248,26.0534,0.0253699,23.9714,0.0184328,23.9714,0.0184328,26.0534,0.0253699,12,0.0171035,12,0.0185455,12,0.0187732,12,0.0218737
28.4992,23.48,951.5,3483.4,24.01,-763014,15.3248,0.022344,15.0147,0.0191069,15.0147,0.0191069,15.3248,0.022344,97.0843,0.0144575,96.8679,0.0123778,89.3997,0.011939,108.703,0.0160138
29.5184,29.54,1025.35,1049.15,35.11,-847808,12,0.0243018,12,0.0234038,12,0.0234038,12,0.0243018,15.8075,0.0266301,15.8073,0.0262095,15.8157,0.0262591,15.9559,0.0278885
22.02,28.988,773.7,1002.95,56.705,-5152730,40.0367,0.0082019,39.6694,0.0079813,39.6694,0.0079813,40.0367,0.0082019,15.8138,0.0269832,15.8081,0.026833,15.8102,0.0268498,15.8398,0.027203
22.772,25.2672,880.45,2199.25,50.25,-3804590,34.5572,0.0106941,34.1535,0.0103012,34.1535,0.0103012,34.5572,0.0106941,36.3665,0.0212945,36.3012,0.0209115,36.3304,0.0209405,36.7898,0.0217651
23.5352,27.5128,3059.55,3646.85,36.25,-2511240,76.6466,0.0164899,73.3709,0.0150035,73.3709,0.0150035,76.6466,0.0164899,40.9081,0.030035,40.6396,0.0287118,40.7388,0.0287963,42.1926,0.0316987
22.4024,22.2264,3129.2,3905.85,38.215,-3277990,116.424,0.0119272,111.74,0.0110252,111.74,0.0110252,116.424,0.0119272,149.62,0.010367,157.114,0.0104473,156.939,0.0105035,163.06,0.011266
23.5152,23.2672,2415.55,2011.3,53.7,-5173710,58.1839,0.0162845,57.4264,0.0157536,57.4264,0.0157536,58.1839,0.0162845,53.3691,0.0142241,54.0963,0.0143381,54.224,0.0143865,54.9572,0.0148844
24.4216,28.7976,916.15,3456.8,40.93,-2309840,23.2359,0.0146516,22.9337,0.013865,22.9337,0.013865,23.2359,0.0146516,33.2182,0.0350383,32.9371,0.0335693,32.961,0.0336116,33.6572,0.0359291
25.2032,22.8056,987.2,3015.45,10.255,121182,36.1936,0.0183957,21.9199,0.0031307,21.9199,0.0031307,36.1936,0.0183957,12,0,115.393,0.0098422,16.1906,8.06E-05,186.496,0.0136397
26.0888,25.76,2343.1,2396.3,12.58,-217479,53.5348,0.0242539,32.5058,0.0076926,32.5058,0.0076926,53.5348,0.0242539,30.6134,0.0040491,56.5142,0.0159757,36.98,0.0058683,79.3249,0.0255105
27.0632,26.928,1875.5,1410.7,16.14,161439,34.3873,0.0241245,28.1164,0.0128234,28.1164,0.0128234,34.3873,0.0241245,24.1649,0.0098883,28.6047,0.0152935,27.4402,0.0118462,33.8488,0.0235343
27.8104,22.0096,946.25,1700.5,20.385,-46382.7,18.5858,0.0214809,17.7011,0.016306,17.7011,0.016306,18.5858,0.0214809,12,0,132.475,0.0087909,93.203,0.0056455,138.414,0.0090844
28.74,24.0712,1874.8,2163.9,30.245,-1060630,24.0451,0.0298944,23.2972,0.0262952,23.2972,0.0262952,24.0451,0.0298944,49.6189,0.01453,53.1022,0.0148705,52.8107,0.0148026,56.4119,0.0173083
29.6648,27.1496,1767.35,1720.45,50.8,-3985820,20.9849,0.0339288,20.87,0.0330519,20.87,0.0330519,20.9849,0.0339288,22.1072,0.0240708,22.2552,0.0243428,22.2751,0.0243995,22.4216,0.025105
22.2344,24.4488,985.1,2743.15,38.73,-1962270,47.091,0.0092453,45.7403,0.0085473,45.7403,0.0085473,47.091,0.0092453,52.9198,0.0189168,52.5531,0.0181077,52.6243,0.018139,54.365,0.019666
23.0912,29.676,2377.05,1230.8,29.11,-859833,77.6485,0.0138706,71.4572,0.0117104,71.4572,0.0117104,77.6485,0.0138706,15.7574,0.0261014,15.6598,0.0245768,15.6769,0.0246724,15.9115,0.0273199
23.9008,23.6264,2412.4,1682.65,10.38,-109911,95.5093,0.0176923,36.334,0.0034297,36.334,0.0034297,95.5093,0.0176923,20.7749,0.0013359,65.9165,0.0089965,18.7945,0.0003899,111.613,0.0172256
24.912,22.104,2197.5,3919.5,44.44,-3805230,40.3337,0.0205218,39.5832,0.0194277,39.5832,0.0194277,40.3337,0.0205218,158.199,0.0104587,160.514,0.0102433,160.77,0.0103068,164.576,0.0108126
25.9312,28.1632,1302.55,516.1,55.54,-4802440,23.914,0.0211652,23.7855,0.0206964,23.7855,0.0206964,23.914,0.0211652,12,0.0211449,12,0.0212815,12,0.0213045,12,0.021489
26.576,28.6824,872.05,1436.95,14.52,484270,23.1527,0.0185032,20.0464,0.0094974,20.0464,0.0094974,23.1527,0.0185032,22.7187,0.0183307,22.738,0.0153173,22.106,0.0126585,26.6019,0.0268829
27.3264,22.148,2695.55,2180,20.335,-672188,39.4929,0.0270333,34.344,0.018363,34.344,0.018363,39.4929,0.0270333,12,0,147.754,0.0090493,114.287,0.006245,170.307,0.0099871
28.5904,26.056,1123,3581.4,14.085,-226650,22.4652,0.0243119,19.4348,0.012225,19.4348,0.012225,22.4652,0.0243119,33.1173,0.0079638,78.1309,0.0226231,42.588,0.0083341,86.4301,0.0266243
29.5288,27.6992,1371.15,2873.35,14.825,38411.4,19.459,0.0254283,17.6166,0.0145698,17.6166,0.0145698,19.459,0.0254283,34.1042,0.0155584,45.4361,0.0210404,34.6238,0.0113182,52.5273,0.0305949
22.1528,22.0712,1265.1,760.75,52.745,-4164170,56.2714,0.0097365,55.524,0.0094088,55.524,0.0094088,56.2714,0.0097365,38.3806,0.0078868,38.9059,0.0080069,38.9969,0.0080389,39.4615,0.0083208
22.8976,24.5544,2052.25,597.3,19.25,18930.4,90.3766,0.0126692,67.4392,0.0078388,67.4392,0.0078388,90.3766,0.0126692,20.9154,0.0103301,20.6228,0.008968,20.6209,0.0087448,22.36,0.0126371
23.7128,25.488,3123.95,1955.65,39.83,-2531130,72.1334,0.0174004,69.8133,0.0161642,69.8133,0.0161642,72.1334,0.0174004,33.272,0.0201333,33.5116,0.0199734,33.6162,0.0200754,34.4193,0.0216027
24.8016,27.7832,2513.2,1043.55,32.675,-1167410,49.2038,0.0201836,46.8679,0.0178188,46.8679,0.0178188,49.2038,0.0201836,18.5819,0.021929,18.6971,0.0219379,18.7432,0.0220878,19.0741,0.0241758
25.604,27.9376,3228.95,1698.05,23.065,-670033,56.805,0.0229848,49.6701,0.0170436,49.6701,0.0170436,56.805,0.0229848,24.1544,0.0209604,24.3893,0.0201611,24.4793,0.0200171,26.2874,0.0260903
26.4792,24.9264,2512.5,1796.75,46.78,-3425480,35.1992,0.0266247,34.6859,0.0254184,34.6859,0.0254184,35.1992,0.0266247,33.8324,0.0183399,34.5045,0.0187843,34.5921,0.0188672,35.1241,0.0197823
27.352,23.5312,3512.45,1442.2,18.92,-504240,50.8337,0.0288996,41.4795,0.0180982,41.4795,0.0180982,50.8337,0.0288996,15.6613,0.0008667,59.6571,0.0111698,54.8003,0.0084962,73.875,0.0149252
28.2264,28.52,3765.15,1540.9,28.79,-1050830,39.9234,0.0329152,37.5756,0.0278079,37.5756,0.0278079,39.9234,0.0329152,18.4485,0.0211273,18.9682,0.0228615,19.0542,0.0230742,19.5583,0.0262779
29.0392,28.8544,2084.1,2446,11.635,86574.2,31.3765,0.0304225,22.5162,0.0091261,22.5162,0.0091261,31.3765,0.0304225,24.2111,0.0058533,36.3161,0.022231,27.0365,0.0059404,49.2776,0.0357765
29.8336,29.4272,2511.1,771.6,24.985,-195239,25.1014,0.0331013,23.788,0.0268367,23.788,0.0268367,25.1014,0.0331013,12,0.01809,12,0.0202586,12,0.0205247,12,0.0227079
22.3504,28.0384,1867.8,1883.2,14.495,-58420.4,120.27,0.0106677,64.4589,0.0043909,64.4589,0.0043909,120.27,0.0106677,30.7088,0.0326049,23.5631,0.011351,23.9145,0.0125265,29.3186,0.0257338
23.2336,24.6096,1440.1,810.8,29.085,-437886,48.9808,0.013051,45.8782,0.0110256,45.8782,0.0110256,48.9808,0.013051,22.1142,0.0124243,22.3706,0.0124281,22.4525,0.0124981,23.2311,0.0144074
23.9936,28.4704,866.8,836,13.51,641856,36.6098,0.0135861,26.8406,0.005016,26.8406,0.005016,36.6098,0.0135861,18.1026,0.0211663,16.6348,0.0112291,16.6768,0.0112,18.5397,0.0214401
22.66,24.4424,2155.5,2810.35,26.53,-1188930,87.047,0.0119448,77.541,0.0096246,77.541,0.0096246,87.047,0.0119448,60.7378,0.0167227,60.705,0.0156463,60.3812,0.01545,66.9672,0.0191813
23.5536,29.1936,2831,1020.1,33.57,-1384800,72.6582,0.0162057,68.8778,0.0144304,68.8778,0.0144304,72.6582,0.0162057,15.6379,0.0252017,15.616,0.0245727,15.6337,0.0246894,15.7899,0.0264463
24.3368,23.8,2154.8,3563.2,40.635,-2901500,46.3694,0.0185181,45.1773,0.0172588,45.1773,0.0172588,46.3694,0.0185181,76.2462,0.017224,77.2045,0.0168783,77.3165,0.0169318,79.892,0.0181733
25.304,23.1712,2367.25,1217.5,17.155,-124223,56.6146,0.021094,42.8642,0.0114981,42.8642,0.0114981,56.6146,0.021094,18.5589,0.0012445,58.5884,0.0095439,50.1124,0.0063957,74.3017,0.0134445
26.2936,23.5024,1508,3920.9,16.315,-695684,31.9503,0.0207126,26.6583,0.0112819,26.6583,0.0112819,31.9503,0.0207126,12,0.0005054,158.315,0.0157409,87.9363,0.0081006,172.903,0.0166482
27.3936,25.9784,3938.75,2290.95,37.775,-2348200,41.8702,0.0313419,40.6168,0.0287862,40.6168,0.0287862,41.8702,0.0313419,33.7044,0.0206508,35.0573,0.0217963,35.216,0.0219354,36.2393,0.0238962
28.256,24.4024,2866.35,2654.25,17.46,-567843,38.3944,0.0298235,31.7014,0.0173917,31.7014,0.0173917,38.3944,0.0298235,15.1595,0.0007847,82.2175,0.016985,61.1062,0.0098155,95.2204,0.0195345
29.1544,28.1368,1078.2,1770.85,13.81,370970,19.0956,0.0238548,17.1486,0.0126793,17.1486,0.0126793,19.0956,0.0238548,25.7791,0.0128062,31.8272,0.0186662,26.9212,0.0097661,37.7041,0.0293267
29.8128,27.2208,1972.45,2427.1,16.815,-124246,24.2209,0.029813,21.5101,0.0181463,21.5101,0.0181463,24.2209,0.029813,30.0341,0.0114257,43.7592,0.0211163,37.2425,0.0137001,49.9232,0.0281749
22.6016,28.8096,1363.45,3345.85,13.18,-255550,84.5798,0.0113501,44.6757,0.0037172,44.6757,0.0037172,84.5798,0.0113501,43.704,0.0539883,26.5976,0.0087671,28.4421,0.0134028,39.6515,0.0319662
23.448,28.0704,1651.85,2551,11.11,-77244.8,78.2334,0.0150571,35.0498,0.0033405,35.0498,0.0033405,78.2334,0.0150571,37.8707,0.0586159,20.3858,0.0017123,23.0293,0.0091635,32.9287,0.0271162
24.3,26.3136,2007.45,3631.8,12.19,-469504,69.1511,0.0182177,36.5849,0.0052384,36.5849,0.0052384,69.1511,0.0182177,45.9343,0.0155905,59.387,0.0167225,42.8694,0.0069574,93.3318,0.0286837
25.3576,22.2824,3148.8,1373.25,27.68,-1046590,55.5756,0.0225663,51.227,0.0186611,51.227,0.0186611,55.5756,0.0225663,47.9085,0.0045514,75.4456,0.0088363,74.3631,0.0083356,81.7639,0.0100368
26.1576,24.052,1111.8,1574.15,30.34,-626096,20.6711,0.0190841,20.1767,0.0170109,20.1767,0.0170109,20.6711,0.0190841,40.1098,0.0141814,40.8816,0.013797,40.8539,0.0137754,43.1921,0.0160346
26.7896,23.792,1294.5,1790.1,59.135,-6319220,21.9859,0.0237476,21.9037,0.0233502,21.9037,0.0233502,21.9859,0.0237476,42.1809,0.0159155,42.3871,0.0158864,42.4296,0.0159134,42.8039,0.0163188
27.5552,26.636,1757.2,3690.95,46.705,-3589590,22.9344,0.0267492,22.7376,0.0257785,22.7376,0.0257785,22.9344,0.0267492,42.0617,0.0279916,42.1317,0.0275124,42.184,0.027572,42.9232,0.0289528
28.3672,26.9704,3576.5,1096.4,29.55,-993193,36.171,0.0327665,34.3192,0.0280276,34.3192,0.0280276,36.171,0.0327665,19.9981,0.0169502,20.9242,0.0192617,21.0329,0.0194221,21.6717,0.0221579
29.256,24.7384,684.8,930.85,33.445,-595706,12,0.023493,12,0.0224927,12,0.0224927,12,0.023493,22.9642,0.0140016,23.1483,0.0139673,23.178,0.0139951,23.7436,0.0154504
29.9088,24.8392,543.05,3211.45,33.305,-1329130,12,0.0251364,12,0.024053,12,0.024053,12,0.0251364,58.3794,0.0206301,57.0142,0.0189304,57.0055,0.0189768,60.0098,0.0213842
22.784,29.828,3326.6,3310.15,57.015,-6639530,97.6589,0.0141797,96.4547,0.013797,96.4547,0.013797,97.6589,0.0141797,26.0849,0.0379505,26.0396,0.0374794,26.0533,0.0375259,26.1679,0.0383376
23.7376,22.6344,3183.45,3760.25,39.515,-3262220,72.4931,0.0175145,70.1047,0.016245,70.1047,0.016245,72.4931,0.0175145,119.133,0.0123811,123.407,0.0123134,123.088,0.0123348,128.225,0.0132992
24.7072,22.6048,2648.3,1867.8,53.77,-5210730,47.3041,0.0209523,46.7405,0.0202734,46.7405,0.0202734,47.3041,0.0209523,62.8731,0.0116469,64.3371,0.0118356,64.5283,0.0118839,65.4569,0.0122945
25.728,29.2632,1005.75,3386.8,16.445,-72630.7,27.3783,0.0174902,23.6444,0.0099516,23.6444,0.0099516,27.3783,0.0174902,36.8378,0.0293851,33.8812,0.0200303,32.6679,0.0181072,41.5503,0.0344646
26.3656,22.2,1255.65,1009.6,34.545,-929710,21.0831,0.0204777,20.7108,0.0188559,20.7108,0.0188559,21.0831,0.0204777,47.493,0.007793,51.1271,0.008332,51.0891,0.0083084,53.2648,0.0092264
27.092,27.1352,3182.05,2734.75,17.725,-622385,49.3032,0.0274647,39.1454,0.0159424,39.1454,0.0159424,49.3032,0.0274647,35.7087,0.0134202,43.8489,0.0195365,40.9394,0.0156232,53.1415,0.0282609
28.1576,22.6856,1112.15,2805.1,24.095,-683346,19.0709,0.0237982,18.3975,0.0196489,18.3975,0.0196489,19.0709,0.0237982,93.8984,0.010179,118.908,0.0103494,98.7703,0.0093223,123.974,0.0125464
28.9728,23.6192,1214.7,663.45,58.51,-5643230,15.8368,0.0271878,15.8107,0.0268739,15.8107,0.0268739,15.8368,0.0271878,21.3038,0.0112994,21.4264,0.0114614,21.4399,0.0114832,21.5235,0.0116867
29.5424,26.704,3932.8,717.7,46.435,-3197280,30.6412,0.0386946,30.2422,0.0369858,30.2422,0.0369858,30.6412,0.0386946,14.6488,0.017442,14.7799,0.0183768,14.7946,0.0184813,14.8398,0.0189333
22.3288,29.9096,571.05,1182.85,18.91,472491,38.4531,0.0078329,32.9821,0.004933,32.9821,0.004933,38.4531,0.0078329,15.5912,0.0249291,15.0829,0.0188607,15.0975,0.0189095,15.6687,0.0249677
23.1912,26.1192,3967.8,1546.15,48.6,-4259590,100.333,0.0161012,98.3551,0.0154345,98.3551,0.0154345,100.333,0.0161012,23.9155,0.0210978,23.9477,0.0209498,23.9782,0.021017,24.1888,0.0217705
24.1552,27.1064,1427.85,1278.4,23.55,-151382,40.8766,0.0153812,36.9925,0.0116267,36.9925,0.0116267,40.8766,0.0153812,23.4122,0.0193061,23.3581,0.0179195,23.4166,0.0178265,24.9194,0.0227661
22.9624,25.7648,3285.3,2797.05,22.38,-1190750,122.542,0.013699,97.2192,0.0099139,97.2192,0.0099139,122.542,0.013699,47.5852,0.02041,45.4469,0.0170786,45.0456,0.0166267,51.7465,0.0229939
24.0568,29.2576,1179.7,2791.8,18.375,-84051.2,41.5997,0.0145521,34.6315,0.0087342,34.6315,0.0087342,41.5997,0.0145521,30.6481,0.0294813,28.1174,0.0206334,28.0412,0.020085,32.4887,0.0319989
24.7152,28.3408,1105.15,3448.05,57.54,-6078740,24.1515,0.0165283,24.0331,0.0161976,24.0331,0.0161976,24.1515,0.0165283,32.7931,0.0345253,32.7255,0.0340434,32.738,0.034068,32.9847,0.0349311
25.3056,23.7872,3498.8,3035.4,30.37,-1875230,58.4269,0.0229981,54.7497,0.0197932,54.7497,0.0197932,58.4269,0.0229981,67.9697,0.0136738,76.7258,0.0150603,75.9433,0.0148391,82.1634,0.0173236
26.3584,28.7728,1072.95,2400.85,56.555,-5451790,18.1072,0.020121,18.0575,0.0198097,18.0575,0.0198097,18.1072,0.020121,24.6048,0.0326567,24.5844,0.0323318,24.5918,0.0323548,24.7244,0.0330705
27.1528,29.3456,1499.95,1694.9,19.91,9368.68,28.1019,0.0232208,25.3577,0.0160114,25.3577,0.0160114,28.1019,0.0232208,21.5384,0.0214567,22.0307,0.0211623,22.0067,0.0204524,23.9651,0.0290604
27.8032,28.8472,2105.8,3522.6,18.195,-557812,33.1277,0.026784,28.4918,0.0166096,28.4918,0.0166096,33.1277,0.026784,37.9354,0.0228655,41.9136,0.0238639,39.3908,0.0202563,49.502,0.0347581
28.5472,25.5448,2892.95,3358.8,20.86,-897556,35.531,0.0309516,31.5096,0.0216841,31.5096,0.0216841,35.531,0.0309516,44.5931,0.01232,66.7299,0.0193187,58.8982,0.0155684,74.0233,0.0237566
29.7384,22.4032,1783.45,1815.65,58.97,-6501720,21.0992,0.0346255,21.0278,0.0340676,21.0278,0.0340676,21.0992,0.0346255,66.7139,0.0111727,67.5238,0.0111912,67.6491,0.0112209,68.3946,0.0115172
22.4856,25.4848,854.2,2105.45,13.215,193370,60.2062,0.0099819,35.688,0.0031146,35.688,0.0031146,60.2062,0.0099819,50.8011,0.0306883,31.379,0.0063765,32.2232,0.0077941,48.9846,0.0210989
23.476,25.816,963.75,2277.65,12.37,132837,48.2266,0.0132763,29.6035,0.0036994,29.6035,0.0036994,48.2266,0.0132763,50.4035,0.0344131,31.9799,0.0065728,31.0467,0.0070077,51.3914,0.02299
24.3248,23.4608,2066.95,1936.4,48.035,-3633950,41.9128,0.0183033,41.2707,0.0175075,41.2707,0.0175075,41.9128,0.0183033,49.5212,0.0144991,50.3677,0.0146155,50.4962,0.0146702,51.403,0.0153607
25.268,26.3016,820.25,3104,51.92,-4455270,19.8569,0.0169732,19.7649,0.0165851,19.7649,0.0165851,19.8569,0.0169732,41.2135,0.0270534,41.0435,0.0264643,41.0672,0.0264908,41.582,0.0274651
26.2952,23.9432,2744.9,2029.5,53.9,-5159490,34.734,0.0260527,34.4033,0.0252629,34.4033,0.0252629,34.734,0.0260527,44.7179,0.0164367,45.4112,0.0166397,45.5066,0.0166955,46.0662,0.0172623
27.0656,25.7696,743.95,2306,30.78,-711965,14.8838,0.0190776,14.7385,0.0176224,14.7385,0.0176224,14.8838,0.0190776,36.5617,0.0210346,36.1011,0.0194647,36.1106,0.0194798,37.9264,0.0224806
27.7344,25.0336,3710.2,2244.4,12.395,-527881,61.0536,0.0319553,35.2332,0.0104274,35.2332,0.0104274,61.0536,0.0319553,12,0,55.9954,0.0096076,43.4676,0.006328,100.637,0.02344
28.6616,28.7112,1886.35,2254.2,34.525,-1366910,24.1409,0.0304428,23.6058,0.0277982,23.6058,0.0277982,24.1409,0.0304428,23.2551,0.0274955,23.5972,0.0278451,23.6466,0.0279423,24.1987,0.0306443
29.2,25.4688,1887.75,1930.45,58.935,-6356330,20.6202,0.0321838,20.5535,0.031677,20.5535,0.031677,20.6202,0.0321838,31.4898,0.0212419,31.6599,0.0213103,31.6865,0.021346,31.9047,0.0218443
29.7848,29.932,3245.05,3142.15,28.62,-1299040,30.1627,0.0363749,28.7408,0.0309273,28.7408,0.0309273,30.1627,0.0363749,27.8054,0.0303473,28.8364,0.0314062,28.9166,0.0313903,30.4023,0.0370293
22.4536,29.1968,1742.85,3080.9,24.075,-770804,81.8191,0.0106553,70.8342,0.0081188,70.8342,0.0081188,81.8191,0.0106553,32.5684,0.0330834,30.538,0.0262646,30.5605,0.026192,33.1608,0.0337137
23.4496,28.5104,2888.4,659.6,12.54,28415.4,120.953,0.0158803,56.5783,0.0054991,56.5783,0.0054991,120.953,0.0158803,14.8569,0.0205589,13.9299,0.010172,13.9493,0.0103849,14.8274,0.0185864
24.3088,26.336,2563.95,569.3,40.655,-1998110,53.237,0.0190718,51.7803,0.0177739,51.7803,0.0177739,53.237,0.0190718,12,0.0155343,12,0.0158921,12,0.0159827,12,0.016393
25.424,27.976,1102.7,2628.35,57.71,-5920140,22.9709,0.0188772,22.8692,0.01852,22.8692,0.01852,22.9709,0.0188772,27.6574,0.0308526,27.6491,0.0305766,27.6601,0.0306027,27.8282,0.0312993
26.0928,27.24,3100.5,2567.1,39.325,-2511850,43.3569,0.0259077,42.1739,0.0239958,42.1739,0.0239958,43.3569,0.0259077,32.246,0.0264474,32.7597,0.0266719,32.8577,0.026796,33.6527,0.0288899
26.9112,26.5576,2455.45,879.05,25.315,-361871,35.1257,0.0255431,32.5916,0.0203579,32.5916,0.0203579,35.1257,0.0255431,19.1162,0.0142739,19.9921,0.01626,20.0876,0.0162928,20.9197,0.0196695
27.6816,22.5992,1423.3,1155.2,52.19,-4096560,19.2477,0.0253763,19.1673,0.0248269,19.1673,0.0248269,19.2477,0.0253763,43.5414,0.010528,44.1512,0.0106125,44.2339,0.0106448,44.8171,0.0110367
28.6272,23.824,991.4,2776.4,43.81,-2776570,15.6447,0.025431,15.5796,0.0246855,15.5796,0.0246855,15.6447,0.025431,62.4014,0.0172835,62.0891,0.01669,62.1569,0.0167274,63.6922,0.0177276
29.416,25.4136,1351.2,3695.15,54.015,-5239330,16.0168,0.0287123,15.9808,0.0282709,15.9808,0.0282709,16.0168,0.0287123,51.923,0.0245154,51.7968,0.0240693,51.8363,0.0241,52.4954,0.0249091
22.2912,22.4024,634.75,3793.85,13.89,-18718.4,49.6351,0.0085131,33.0884,0.0029739,33.0884,0.0029739,49.6351,0.0085131,85.9974,0.0064152,154.861,0.0086984,66.084,0.0036093,185.936,0.0114814
23.1928,26.7352,1599.35,832.5,11.81,389755,80.3923,0.0139448,38.4924,0.0036741,38.4924,0.0036741,80.3923,0.0139448,23.7429,0.0244546,18.5027,0.0057166,18.8277,0.0071258,23.0767,0.0187093
23.94,29.8168,670.1,1122.3,16.05,515738,28.4201,0.0118386,24.1947,0.0064146,24.1947,0.0064146,28.4201,0.0118386,19.2529,0.0257296,18.0478,0.0167571,18.0601,0.0165537,19.7687,0.0268309
22.3056,25.0824,991.4,1427.15,46.43,-2795170,44.853,0.0096346,44.0735,0.0091764,44.0735,0.0091764,44.853,0.0096346,27.2576,0.0181011,27.254,0.017841,27.2821,0.0178791,27.608,0.0186711
23.4368,25.8856,1669.7,1144,45.245,-2658970,45.2948,0.0146153,44.44,0.0138659,44.44,0.0138659,45.2948,0.0146153,20.3658,0.0184641,20.4467,0.0185175,20.4701,0.01858,20.636,0.0192973
24.296,23.7112,1344.9,3585.25,23.36,-900189,37.3531,0.0154205,33.9812,0.0116457,33.9812,0.0116457,37.3531,0.0154205,88.8416,0.0144285,96.5489,0.0133438,86.5432,0.0123776,106.861,0.0169865
25.3152,29.7712,1418.75,1150.65,34.46,-986344,27.8794,0.0188556,27.1326,0.0170907,27.1326,0.0170907,27.8794,0.0188556,15.8356,0.0268641,15.8742,0.0267305,15.8897,0.026825,16.0425,0.0286085
26.2192,26.7024,666.6,2142.55,20.11,47930.4,17.3405,0.0161697,16.6328,0.0123843,16.6328,0.0123843,17.3405,0.0161697,37.1221,0.0213888,35.5356,0.0170082,34.9095,0.0164267,40.5205,0.0247497
27.0992,22.6744,986.5,3148.1,33.13,-1517440,18.5185,0.0216521,18.2415,0.0199404,18.2415,0.0199404,18.5185,0.0216521,106.966,0.0123909,106.035,0.0114615,105.078,0.0114719,112.414,0.0129473
